loss,losses_size
14.17382526397705,128
38.90070343017578,128
26.94243621826172,128
28.943038940429688,128
64.23622131347656,128
36.94707489013672,128
36.45738983154297,128
59.36224365234375,128
45.07610321044922,128
49.75587463378906,128
33.80789566040039,128
60.82898712158203,128
37.58443832397461,128
30.9929141998291,128
37.524436950683594,128
39.74681091308594,128
45.57843780517578,128
48.47819519042969,128
44.31641387939453,128
43.432044982910156,128
38.6986083984375,128
35.09795379638672,128
46.956947326660156,128
38.71412658691406,128
39.2932014465332,128
38.285980224609375,128
39.042301177978516,128
34.20753860473633,128
42.10242462158203,128
35.707096099853516,128
34.93335723876953,128
33.53558349609375,128
34.79167938232422,128
35.3951301574707,128
34.60726547241211,128
36.53803253173828,128
36.95732879638672,128
36.346214294433594,128
35.61418914794922,128
32.51771926879883,128
32.71358871459961,128
32.46064758300781,128
32.66434097290039,128
32.38914489746094,128
32.77252197265625,128
33.03486633300781,128
32.07954406738281,128
32.06853485107422,128
31.565454483032227,128
31.98236083984375,128
30.329837799072266,128
33.62171936035156,128
33.32621765136719,128
33.22174072265625,128
32.452735900878906,128
32.25718688964844,128
34.72651672363281,128
31.552122116088867,128
32.82042694091797,128
32.02569580078125,128
32.295379638671875,128
31.23275375366211,128
30.740718841552734,128
33.09607696533203,128
32.36011505126953,128
31.457592010498047,128
31.765056610107422,128
31.815034866333008,128
35.53770446777344,128
34.808387756347656,128
31.907272338867188,128
32.336692810058594,128
31.664993286132812,128
30.88646697998047,128
31.82454490661621,128
31.69879150390625,128
31.62747573852539,128
31.464797973632812,128
31.59406852722168,128
32.78486633300781,128
31.888126373291016,128
31.154666900634766,128
32.4267463684082,128
31.853240966796875,128
32.43084716796875,128
34.74052429199219,128
32.26838684082031,128
31.762733459472656,128
31.38181495666504,128
31.760936737060547,128
31.3381404876709,128
32.06664276123047,128
31.855300903320312,128
35.141536712646484,128
33.322845458984375,128
31.24566650390625,128
31.513118743896484,128
31.70199203491211,128
35.35052490234375,128
31.534698486328125,128
32.14410400390625,128
31.869665145874023,128
32.3936882019043,128
31.30973243713379,128
31.876935958862305,128
32.033355712890625,128
31.621028900146484,128
31.36104965209961,128
32.417091369628906,128
31.63768196105957,128
31.864181518554688,128
31.65397834777832,128
31.42316436767578,128
31.316268920898438,128
32.185203552246094,128
31.90245819091797,128
31.578716278076172,128
31.830867767333984,128
31.461376190185547,128
35.39369201660156,128
31.229854583740234,128
31.661975860595703,128
31.027015686035156,128
31.676937103271484,128
32.038944244384766,128
31.792818069458008,128
31.67547035217285,128
32.0020866394043,128
32.13981246948242,128
31.226913452148438,128
31.185571670532227,128
31.558534622192383,128
35.32462692260742,128
32.416263580322266,128
31.37938117980957,128
31.22934913635254,128
31.88032341003418,128
31.963577270507812,128
31.73158073425293,128
31.87890625,128
31.185787200927734,128
34.06013488769531,128
32.09942626953125,128
31.36690902709961,128
30.93648910522461,128
31.979684829711914,128
31.00591468811035,128
31.442359924316406,128
31.854839324951172,128
30.891094207763672,128
34.87064743041992,128
32.02717590332031,128
31.262210845947266,128
31.965492248535156,128
32.448265075683594,128
31.962574005126953,128
32.49833679199219,128
31.8736572265625,128
30.9620361328125,128
31.61459732055664,128
31.460834503173828,128
30.457611083984375,128
34.57550048828125,128
31.777267456054688,128
31.113662719726562,128
31.09744644165039,128
37.24818420410156,128
32.12806701660156,128
31.06940460205078,128
31.158235549926758,128
31.916034698486328,128
30.74402618408203,128
31.27434539794922,128
31.810922622680664,128
31.455982208251953,128
31.430191040039062,128
31.886943817138672,128
34.69163131713867,128
32.22592544555664,128
31.328227996826172,128
35.12611389160156,128
31.103404998779297,128
31.816194534301758,128
31.55748748779297,128
31.809093475341797,128
34.178924560546875,128
31.29574203491211,128
31.69664192199707,128
31.91153907775879,128
30.788389205932617,128
31.979721069335938,128
32.15690612792969,128
31.734081268310547,128
31.318077087402344,128
30.33710289001465,128
32.21405792236328,128
31.344268798828125,128
30.356407165527344,128
31.481407165527344,128
31.879871368408203,128
34.66312789916992,128
31.560741424560547,128
31.704492568969727,128
35.08098602294922,128
31.600303649902344,128
30.84373664855957,128
33.98008728027344,128
35.88520431518555,128
30.45745277404785,128
30.852466583251953,128
31.923938751220703,128
38.586299896240234,128
31.672292709350586,128
31.910411834716797,128
34.311378479003906,128
31.515005111694336,128
31.825828552246094,128
30.808940887451172,128
31.999975204467773,128
34.37000274658203,128
31.464519500732422,128
35.219268798828125,128
30.136737823486328,128
31.44747543334961,128
30.832252502441406,128
35.47139358520508,128
30.82204818725586,128
30.49264907836914,128
30.746196746826172,128
31.703758239746094,128
30.910289764404297,128
30.91830825805664,128
31.027267456054688,128
31.171112060546875,128
31.754098892211914,128
32.27827453613281,128
31.72911834716797,128
31.887470245361328,128
31.440156936645508,128
32.07667922973633,128
33.823760986328125,128
32.01093673706055,128
31.78225326538086,128
31.208526611328125,128
31.550453186035156,128
31.033143997192383,128
30.633724212646484,128
30.818531036376953,128
30.369792938232422,128
34.78029251098633,128
31.37282943725586,128
30.126686096191406,128
31.023616790771484,128
31.38848304748535,128
36.00984191894531,128
30.436243057250977,128
31.34288787841797,128
33.667205810546875,128
31.65341567993164,128
35.01656723022461,128
31.46082305908203,128
30.62898826599121,128
31.35438346862793,128
31.059669494628906,128
32.05872344970703,128
29.702816009521484,128
31.444385528564453,128
30.637794494628906,128
32.76226806640625,128
31.754871368408203,128
31.855182647705078,128
31.350204467773438,128
31.463851928710938,128
30.2700252532959,128
38.234230041503906,128
30.988525390625,128
30.913450241088867,128
31.936771392822266,128
31.22096061706543,128
30.213441848754883,128
29.133586883544922,128
29.573657989501953,128
30.26995849609375,128
31.736595153808594,128
32.72300338745117,128
30.94847869873047,128
30.005420684814453,128
31.40253257751465,128
28.934879302978516,128
30.469762802124023,128
30.786041259765625,128
32.74443054199219,128
28.409584045410156,128
32.736881256103516,128
30.629106521606445,128
33.54499816894531,128
31.25900650024414,128
30.05936050415039,128
32.52368927001953,128
31.996746063232422,128
31.129587173461914,128
32.522186279296875,128
29.733837127685547,128
31.372753143310547,128
29.981517791748047,128
30.92706871032715,128
30.528778076171875,128
29.613666534423828,128
27.497255325317383,128
29.93549156188965,128
30.034467697143555,128
29.448360443115234,128
36.204063415527344,128
31.846805572509766,128
27.865371704101562,128
20.596271514892578,128
31.911449432373047,128
27.247323989868164,128
31.28060531616211,128
30.572158813476562,128
30.55072593688965,128
27.167320251464844,128
35.4296760559082,128
31.340167999267578,128
31.899141311645508,128
22.836179733276367,128
27.76707649230957,128
32.074249267578125,128
23.873626708984375,128
27.49065399169922,128
28.15194320678711,128
29.775178909301758,128
31.599260330200195,128
32.051753997802734,128
26.69690704345703,128
27.249095916748047,128
22.894800186157227,128
33.273956298828125,128
30.530580520629883,128
28.324111938476562,128
32.06086349487305,128
34.55326843261719,128
34.338966369628906,128
29.23297882080078,128
30.743045806884766,128
31.360671997070312,128
26.047433853149414,128
29.46539878845215,128
31.222929000854492,128
34.18790054321289,128
30.599319458007812,128
31.283510208129883,128
31.444196701049805,128
25.904800415039062,128
27.673133850097656,128
28.98379135131836,128
30.78412437438965,128
25.89167022705078,128
31.742355346679688,128
24.03750228881836,128
26.825597763061523,128
30.7532958984375,128
29.82229995727539,128
29.990867614746094,128
28.397409439086914,128
31.434234619140625,128
34.70591735839844,128
28.448657989501953,128
24.265607833862305,128
30.716991424560547,128
25.71551513671875,128
26.142257690429688,128
27.136863708496094,128
26.728900909423828,128
34.67472457885742,128
27.409976959228516,128
27.240205764770508,128
31.906564712524414,128
31.973724365234375,128
27.289735794067383,128
30.662586212158203,128
27.94599723815918,128
28.9019832611084,128
31.827503204345703,128
29.5657901763916,128
32.266197204589844,128
26.43672752380371,128
26.514766693115234,128
30.506916046142578,128
30.897003173828125,128
25.29588508605957,128
33.78440856933594,128
31.13813591003418,128
29.854339599609375,128
26.503925323486328,128
26.077529907226562,128
27.156627655029297,128
32.888824462890625,128
29.022586822509766,128
30.57131576538086,128
19.306243896484375,128
26.98839569091797,128
26.400131225585938,128
30.109882354736328,128
27.46512222290039,128
26.37607192993164,128
25.57221794128418,128
32.57807922363281,128
25.138378143310547,128
31.046537399291992,128
41.037662506103516,128
33.96443176269531,128
30.166610717773438,128
31.298431396484375,128
31.201183319091797,128
32.63545227050781,128
30.89252281188965,128
31.757755279541016,128
30.360729217529297,128
31.60520362854004,128
30.74915313720703,128
32.16924285888672,128
32.075279235839844,128
31.623193740844727,128
30.874393463134766,128
30.15822410583496,128
30.12596321105957,128
31.04693603515625,128
31.012813568115234,128
31.20532989501953,128
30.51824188232422,128
32.509857177734375,128
31.004730224609375,128
31.080093383789062,128
31.099613189697266,128
31.368505477905273,128
30.540983200073242,128
31.686193466186523,128
34.699798583984375,128
30.99030303955078,128
30.689922332763672,128
31.250532150268555,128
30.84170150756836,128
31.470657348632812,128
31.511581420898438,128
31.83672523498535,128
30.190670013427734,128
30.656965255737305,128
31.469858169555664,128
33.934059143066406,128
31.117258071899414,128
31.585554122924805,128
30.76036834716797,128
31.707965850830078,128
34.496124267578125,128
30.776512145996094,128
34.39688491821289,128
30.806718826293945,128
34.130462646484375,128
31.200389862060547,128
30.432476043701172,128
31.945152282714844,128
32.646026611328125,128
31.89507484436035,128
31.681350708007812,128
31.42403221130371,128
30.692703247070312,128
30.565853118896484,128
31.011859893798828,128
31.66058349609375,128
31.35775375366211,128
31.45775604248047,128
31.501501083374023,128
31.80091094970703,128
31.434097290039062,128
33.950286865234375,128
31.03377914428711,128
31.169065475463867,128
31.20836639404297,128
31.355628967285156,128
33.8522834777832,128
32.269004821777344,128
30.85015106201172,128
31.412975311279297,128
30.90317726135254,128
30.866870880126953,128
30.585735321044922,128
31.056434631347656,128
30.683589935302734,128
31.329120635986328,128
30.660301208496094,128
31.44951629638672,128
31.765666961669922,128
30.968395233154297,128
31.37569236755371,128
31.20101547241211,128
30.786540985107422,128
30.793033599853516,128
30.919666290283203,128
34.098106384277344,128
30.381105422973633,128
31.131664276123047,128
30.367643356323242,128
30.690744400024414,128
30.50638198852539,128
31.08154296875,128
31.079753875732422,128
31.305103302001953,128
30.495037078857422,128
34.50189971923828,128
30.86549949645996,128
34.38433837890625,128
30.102985382080078,128
31.521446228027344,128
31.691102981567383,128
31.71756362915039,128
30.677499771118164,128
30.82916831970215,128
31.49228286743164,128
31.115201950073242,128
31.282989501953125,128
31.332935333251953,128
31.296592712402344,128
31.057872772216797,128
30.953874588012695,128
31.161762237548828,128
31.029281616210938,128
30.542617797851562,128
34.401737213134766,128
31.078567504882812,128
30.842044830322266,128
31.247631072998047,128
30.800518035888672,128
31.005401611328125,128
31.10512351989746,128
31.11833953857422,128
31.234323501586914,128
30.873302459716797,128
31.332672119140625,128
30.845430374145508,128
31.408185958862305,128
30.932308197021484,128
31.912769317626953,128
30.933609008789062,128
31.49158477783203,128
33.6666145324707,128
31.328035354614258,128
31.222110748291016,128
30.87618637084961,128
31.07762336730957,128
31.267051696777344,128
31.35832977294922,128
30.83439826965332,128
31.00383949279785,128
31.306434631347656,128
31.806941986083984,128
34.312076568603516,128
31.166770935058594,128
30.55923843383789,128
31.086894989013672,128
34.32799530029297,128
31.028844833374023,128
30.95284652709961,128
37.06036376953125,128
31.248849868774414,128
33.537071228027344,128
32.52040100097656,128
33.76240539550781,128
33.351139068603516,128
30.23297882080078,128
31.42473030090332,128
31.46699333190918,128
30.24588394165039,128
30.973896026611328,128
31.324588775634766,128
34.640384674072266,128
30.446914672851562,128
32.13085174560547,128
30.641277313232422,128
30.50131607055664,128
30.982168197631836,128
31.034334182739258,128
29.59970474243164,128
32.113826751708984,128
31.897621154785156,128
30.925186157226562,128
31.8223876953125,128
30.473037719726562,128
36.924373626708984,128
31.199234008789062,128
31.648372650146484,128
31.108814239501953,128
34.13044738769531,128
34.27216339111328,128
31.16983413696289,128
31.228519439697266,128
31.3055419921875,128
30.844858169555664,128
31.254314422607422,128
30.918819427490234,128
31.249156951904297,128
30.880935668945312,128
30.529199600219727,128
31.619850158691406,128
30.50706672668457,128
31.015703201293945,128
31.042667388916016,128
30.645130157470703,128
31.05033302307129,128
29.510391235351562,128
33.71772003173828,128
31.711105346679688,128
31.304901123046875,128
30.482440948486328,128
30.902591705322266,128
31.167278289794922,128
30.547679901123047,128
31.464279174804688,128
30.50533103942871,128
30.77123260498047,128
31.29366111755371,128
31.21985626220703,128
33.66872024536133,128
30.91929054260254,128
30.914339065551758,128
29.879459381103516,128
31.093372344970703,128
31.418781280517578,128
31.228965759277344,128
30.776742935180664,128
31.059335708618164,128
31.191726684570312,128
31.505401611328125,128
31.24868392944336,128
31.384206771850586,128
31.17181396484375,128
30.631351470947266,128
30.78052520751953,128
30.845672607421875,128
30.42243194580078,128
31.26822853088379,128
30.965930938720703,128
31.052217483520508,128
30.37534523010254,128
30.40241050720215,128
31.149988174438477,128
30.995113372802734,128
34.28694534301758,128
30.109477996826172,128
30.904823303222656,128
30.522321701049805,128
30.90265464782715,128
30.62580680847168,128
34.1164665222168,128
30.261272430419922,128
30.621326446533203,128
30.978809356689453,128
31.533308029174805,128
31.561874389648438,128
30.951662063598633,128
30.51434326171875,128
30.12530517578125,128
30.347503662109375,128
30.689504623413086,128
30.099323272705078,128
31.066896438598633,128
30.21872329711914,128
30.954540252685547,128
31.118255615234375,128
31.51483154296875,128
30.849454879760742,128
33.66012954711914,128
31.451702117919922,128
33.9925537109375,128
30.897319793701172,128
34.50596618652344,128
31.449289321899414,128
30.7827091217041,128
31.299413681030273,128
30.493816375732422,128
30.968326568603516,128
30.51349449157715,128
30.385364532470703,128
34.32920455932617,128
30.54014778137207,128
30.77607536315918,128
37.49989700317383,128
30.978723526000977,128
30.83683967590332,128
30.977752685546875,128
31.54416847229004,128
34.62022399902344,128
30.949935913085938,128
30.57917022705078,128
31.488563537597656,128
30.874338150024414,128
30.210975646972656,128
30.052291870117188,128
31.918718338012695,128
31.833127975463867,128
31.31850814819336,128
33.60955047607422,128
30.910812377929688,128
30.272838592529297,128
31.613069534301758,128
31.310895919799805,128
33.8802604675293,128
30.865036010742188,128
30.952045440673828,128
30.246479034423828,128
30.255996704101562,128
31.359233856201172,128
31.53374481201172,128
30.321441650390625,128
31.202341079711914,128
30.946840286254883,128
31.064453125,128
30.42591667175293,128
30.962322235107422,128
31.140724182128906,128
34.03950500488281,128
30.400283813476562,128
30.027618408203125,128
31.027843475341797,128
31.507553100585938,128
30.943115234375,128
30.660409927368164,128
30.607669830322266,128
30.77971649169922,128
30.82666015625,128
31.118257522583008,128
30.841228485107422,128
31.025463104248047,128
31.807947158813477,128
30.294960021972656,128
29.770156860351562,128
30.727371215820312,128
30.45130157470703,128
31.76166343688965,128
29.940357208251953,128
28.893983840942383,128
33.94797897338867,128
28.731159210205078,128
28.91091537475586,128
31.318574905395508,128
25.875131607055664,128
34.2642822265625,128
30.007762908935547,128
28.811851501464844,128
30.73111915588379,128
27.166200637817383,128
26.745887756347656,128
27.069625854492188,128
26.99785614013672,128
26.535717010498047,128
32.19286346435547,128
30.51688003540039,128
32.03657150268555,128
21.861469268798828,128
31.075084686279297,128
32.48296356201172,128
31.503402709960938,128
26.26038360595703,128
30.605897903442383,128
27.199600219726562,128
30.837730407714844,128
29.809650421142578,128
30.829036712646484,128
25.833993911743164,128
26.311023712158203,128
33.7817497253418,128
31.282442092895508,128
30.219877243041992,128
26.244422912597656,128
26.309797286987305,128
32.537689208984375,128
32.32202911376953,128
30.754539489746094,128
30.946060180664062,128
34.58134078979492,128
31.519756317138672,128
29.47768783569336,128
34.280269622802734,128
30.904069900512695,128
30.1231746673584,128
30.159690856933594,128
31.240623474121094,128
30.461715698242188,128
32.34382629394531,128
30.332977294921875,128
31.10511016845703,128
28.09132957458496,128
31.594078063964844,128
29.014633178710938,128
26.397985458374023,128
25.962507247924805,128
31.442983627319336,128
31.29413604736328,128
31.191146850585938,128
28.180091857910156,128
27.18594741821289,128
31.295167922973633,128
29.691164016723633,128
31.600749969482422,128
31.645227432250977,128
34.93962097167969,128
23.633337020874023,128
31.402156829833984,128
32.14871597290039,128
37.09523010253906,128
31.631637573242188,128
30.65052032470703,128
30.919851303100586,128
31.377609252929688,128
30.76839256286621,128
31.680599212646484,128
31.099388122558594,128
30.941680908203125,128
30.903427124023438,128
31.560359954833984,128
31.062049865722656,128
30.889606475830078,128
31.13240623474121,128
30.902692794799805,128
33.67748260498047,128
30.72762680053711,128
30.518573760986328,128
30.847518920898438,128
31.06892967224121,128
30.2998046875,128
34.35954666137695,128
30.913516998291016,128
30.98571014404297,128
31.209251403808594,128
31.14366912841797,128
30.833221435546875,128
31.325197219848633,128
30.833314895629883,128
30.03289222717285,128
31.668132781982422,128
31.362224578857422,128
31.130552291870117,128
30.617206573486328,128
30.714473724365234,128
30.57619857788086,128
31.553524017333984,128
30.96684455871582,128
33.73399353027344,128
31.13732147216797,128
31.216764450073242,128
34.08909225463867,128
34.35963439941406,128
33.98828887939453,128
30.676420211791992,128
31.213985443115234,128
30.8797607421875,128
30.798736572265625,128
31.52440643310547,128
31.273120880126953,128
34.353981018066406,128
30.750041961669922,128
31.522781372070312,128
31.274147033691406,128
31.51771354675293,128
30.79811668395996,128
30.939590454101562,128
31.06349754333496,128
30.826282501220703,128
30.861202239990234,128
31.26258087158203,128
33.626529693603516,128
30.391300201416016,128
31.09771728515625,128
30.457656860351562,128
33.777217864990234,128
30.865367889404297,128
31.165632247924805,128
31.238021850585938,128
30.759662628173828,128
30.81195640563965,128
31.228219985961914,128
30.28343963623047,128
34.294944763183594,128
31.52541732788086,128
31.190683364868164,128
30.82936668395996,128
34.18738555908203,128
30.767269134521484,128
30.945247650146484,128
33.571075439453125,128
31.091365814208984,128
31.114883422851562,128
31.15792465209961,128
30.55678939819336,128
34.13570022583008,128
30.772071838378906,128
31.24825668334961,128
33.670806884765625,128
30.97802734375,128
30.501312255859375,128
31.242111206054688,128
33.705711364746094,128
33.970176696777344,128
33.59854507446289,128
31.21788787841797,128
30.711688995361328,128
30.726192474365234,128
31.04901123046875,128
30.793989181518555,128
36.71438980102539,128
30.645301818847656,128
30.195850372314453,128
31.31479835510254,128
31.17207908630371,128
33.43264389038086,128
30.74303436279297,128
31.902677536010742,128
30.67517852783203,128
31.61111831665039,128
30.840551376342773,128
30.681360244750977,128
30.433380126953125,128
30.94055938720703,128
30.709335327148438,128
30.82148551940918,128
30.83694076538086,128
30.402944564819336,128
33.817588806152344,128
30.883939743041992,128
30.548545837402344,128
30.27875518798828,128
30.927162170410156,128
31.89136505126953,128
37.11705780029297,128
31.07750701904297,128
30.444034576416016,128
31.027118682861328,128
30.526309967041016,128
30.928010940551758,128
31.968429565429688,128
30.49083709716797,128
30.591764450073242,128
30.062517166137695,128
31.73450469970703,128
33.85658264160156,128
30.954496383666992,128
30.20888328552246,128
33.40753936767578,128
34.44805908203125,128
31.271263122558594,128
31.281381607055664,128
30.569490432739258,128
31.112857818603516,128
30.559906005859375,128
31.133808135986328,128
31.624923706054688,128
31.507251739501953,128
31.27438735961914,128
30.570127487182617,128
30.389493942260742,128
30.5247745513916,128
30.49917984008789,128
30.743730545043945,128
30.464643478393555,128
31.56555938720703,128
30.648117065429688,128
31.375308990478516,128
30.73040008544922,128
31.38250732421875,128
33.45974349975586,128
30.436450958251953,128
30.68404197692871,128
31.079227447509766,128
32.52226257324219,128
30.583274841308594,128
31.077457427978516,128
30.78798484802246,128
30.45236587524414,128
30.744991302490234,128
31.20527458190918,128
31.622379302978516,128
30.76502799987793,128
30.166282653808594,128
30.438547134399414,128
31.21025848388672,128
30.876953125,128
30.296743392944336,128
31.672054290771484,128
30.530187606811523,128
31.055274963378906,128
30.880844116210938,128
30.563236236572266,128
30.89352035522461,128
30.180862426757812,128
30.916088104248047,128
30.000259399414062,128
30.34169578552246,128
30.95104217529297,128
32.44017791748047,128
30.791156768798828,128
30.518321990966797,128
33.40086364746094,128
31.404220581054688,128
31.151613235473633,128
34.14685821533203,128
33.685630798339844,128
31.508079528808594,128
30.35079574584961,128
30.945781707763672,128
30.766530990600586,128
33.78599548339844,128
33.95250701904297,128
30.78577423095703,128
31.045738220214844,128
30.812545776367188,128
30.453495025634766,128
30.389747619628906,128
31.36385154724121,128
30.793935775756836,128
31.331192016601562,128
31.072406768798828,128
31.99506187438965,128
32.392024993896484,128
31.069480895996094,128
31.26343536376953,128
31.148143768310547,128
31.34174156188965,128
30.610549926757812,128
31.014354705810547,128
31.172019958496094,128
30.74888038635254,128
31.078170776367188,128
33.84801483154297,128
30.646211624145508,128
31.058574676513672,128
31.06247901916504,128
30.857467651367188,128
30.52934455871582,128
30.74649429321289,128
31.034147262573242,128
33.846839904785156,128
30.495393753051758,128
30.794788360595703,128
30.18927764892578,128
31.026700973510742,128
30.73828887939453,128
30.844951629638672,128
30.873554229736328,128
31.360336303710938,128
31.43411636352539,128
30.11331558227539,128
