metric_loss,total_loss
31.42316436767578,31.42316436767578
31.316268920898438,31.316268920898438
32.185203552246094,32.185203552246094
31.90245819091797,31.90245819091797
31.578716278076172,31.578716278076172
31.830867767333984,31.830867767333984
31.461376190185547,31.461376190185547
35.39369201660156,35.39369201660156
31.229854583740234,31.229854583740234
31.661975860595703,31.661975860595703
31.027015686035156,31.027015686035156
31.676937103271484,31.676937103271484
32.038944244384766,32.038944244384766
31.792818069458008,31.792818069458008
31.67547035217285,31.67547035217285
32.0020866394043,32.0020866394043
32.13981246948242,32.13981246948242
31.226913452148438,31.226913452148438
31.185571670532227,31.185571670532227
31.558534622192383,31.558534622192383
35.32462692260742,35.32462692260742
32.416263580322266,32.416263580322266
31.37938117980957,31.37938117980957
31.22934913635254,31.22934913635254
31.88032341003418,31.88032341003418
31.963577270507812,31.963577270507812
31.73158073425293,31.73158073425293
31.87890625,31.87890625
31.185787200927734,31.185787200927734
34.06013488769531,34.06013488769531
32.09942626953125,32.09942626953125
31.36690902709961,31.36690902709961
30.93648910522461,30.93648910522461
31.979684829711914,31.979684829711914
31.00591468811035,31.00591468811035
31.442359924316406,31.442359924316406
31.854839324951172,31.854839324951172
30.891094207763672,30.891094207763672
34.87064743041992,34.87064743041992
32.02717590332031,32.02717590332031
31.262210845947266,31.262210845947266
31.965492248535156,31.965492248535156
32.448265075683594,32.448265075683594
31.962574005126953,31.962574005126953
32.49833679199219,32.49833679199219
31.8736572265625,31.8736572265625
30.9620361328125,30.9620361328125
31.61459732055664,31.61459732055664
31.460834503173828,31.460834503173828
30.457611083984375,30.457611083984375
34.57550048828125,34.57550048828125
31.777267456054688,31.777267456054688
31.113662719726562,31.113662719726562
31.09744644165039,31.09744644165039
37.24818420410156,37.24818420410156
32.12806701660156,32.12806701660156
31.06940460205078,31.06940460205078
31.158235549926758,31.158235549926758
31.916034698486328,31.916034698486328
30.74402618408203,30.74402618408203
31.27434539794922,31.27434539794922
31.810922622680664,31.810922622680664
31.455982208251953,31.455982208251953
31.430191040039062,31.430191040039062
31.886943817138672,31.886943817138672
34.69163131713867,34.69163131713867
32.22592544555664,32.22592544555664
31.328227996826172,31.328227996826172
35.12611389160156,35.12611389160156
31.103404998779297,31.103404998779297
31.816194534301758,31.816194534301758
31.55748748779297,31.55748748779297
31.809093475341797,31.809093475341797
34.178924560546875,34.178924560546875
31.29574203491211,31.29574203491211
31.69664192199707,31.69664192199707
31.91153907775879,31.91153907775879
30.788389205932617,30.788389205932617
31.979721069335938,31.979721069335938
32.15690612792969,32.15690612792969
31.734081268310547,31.734081268310547
31.318077087402344,31.318077087402344
30.33710289001465,30.33710289001465
32.21405792236328,32.21405792236328
31.344268798828125,31.344268798828125
30.356407165527344,30.356407165527344
31.481407165527344,31.481407165527344
31.879871368408203,31.879871368408203
34.66312789916992,34.66312789916992
31.560741424560547,31.560741424560547
31.704492568969727,31.704492568969727
35.08098602294922,35.08098602294922
31.600303649902344,31.600303649902344
30.84373664855957,30.84373664855957
33.98008728027344,33.98008728027344
35.88520431518555,35.88520431518555
30.45745277404785,30.45745277404785
30.852466583251953,30.852466583251953
31.923938751220703,31.923938751220703
38.586299896240234,38.586299896240234
31.672292709350586,31.672292709350586
31.910411834716797,31.910411834716797
34.311378479003906,34.311378479003906
31.515005111694336,31.515005111694336
31.825828552246094,31.825828552246094
30.808940887451172,30.808940887451172
31.999975204467773,31.999975204467773
34.37000274658203,34.37000274658203
31.464519500732422,31.464519500732422
35.219268798828125,35.219268798828125
30.136737823486328,30.136737823486328
31.44747543334961,31.44747543334961
30.832252502441406,30.832252502441406
35.47139358520508,35.47139358520508
30.82204818725586,30.82204818725586
30.49264907836914,30.49264907836914
30.746196746826172,30.746196746826172
31.703758239746094,31.703758239746094
30.910289764404297,30.910289764404297
30.91830825805664,30.91830825805664
31.027267456054688,31.027267456054688
31.171112060546875,31.171112060546875
31.754098892211914,31.754098892211914
32.27827453613281,32.27827453613281
31.72911834716797,31.72911834716797
31.887470245361328,31.887470245361328
31.440156936645508,31.440156936645508
32.07667922973633,32.07667922973633
33.823760986328125,33.823760986328125
32.01093673706055,32.01093673706055
31.78225326538086,31.78225326538086
31.208526611328125,31.208526611328125
31.550453186035156,31.550453186035156
31.033143997192383,31.033143997192383
30.633724212646484,30.633724212646484
30.818531036376953,30.818531036376953
30.369792938232422,30.369792938232422
34.78029251098633,34.78029251098633
31.37282943725586,31.37282943725586
30.126686096191406,30.126686096191406
31.023616790771484,31.023616790771484
31.38848304748535,31.38848304748535
36.00984191894531,36.00984191894531
30.436243057250977,30.436243057250977
31.34288787841797,31.34288787841797
33.667205810546875,33.667205810546875
31.65341567993164,31.65341567993164
35.01656723022461,35.01656723022461
31.46082305908203,31.46082305908203
30.62898826599121,30.62898826599121
31.35438346862793,31.35438346862793
31.059669494628906,31.059669494628906
32.05872344970703,32.05872344970703
29.702816009521484,29.702816009521484
31.444385528564453,31.444385528564453
30.637794494628906,30.637794494628906
32.76226806640625,32.76226806640625
31.754871368408203,31.754871368408203
31.855182647705078,31.855182647705078
31.350204467773438,31.350204467773438
31.463851928710938,31.463851928710938
30.2700252532959,30.2700252532959
38.234230041503906,38.234230041503906
30.988525390625,30.988525390625
30.913450241088867,30.913450241088867
31.936771392822266,31.936771392822266
31.22096061706543,31.22096061706543
30.213441848754883,30.213441848754883
29.133586883544922,29.133586883544922
29.573657989501953,29.573657989501953
30.26995849609375,30.26995849609375
31.736595153808594,31.736595153808594
32.72300338745117,32.72300338745117
30.94847869873047,30.94847869873047
30.005420684814453,30.005420684814453
31.40253257751465,31.40253257751465
28.934879302978516,28.934879302978516
30.469762802124023,30.469762802124023
30.786041259765625,30.786041259765625
32.74443054199219,32.74443054199219
28.409584045410156,28.409584045410156
32.736881256103516,32.736881256103516
30.629106521606445,30.629106521606445
33.54499816894531,33.54499816894531
31.25900650024414,31.25900650024414
30.05936050415039,30.05936050415039
32.52368927001953,32.52368927001953
31.996746063232422,31.996746063232422
31.129587173461914,31.129587173461914
32.522186279296875,32.522186279296875
29.733837127685547,29.733837127685547
31.372753143310547,31.372753143310547
29.981517791748047,29.981517791748047
30.92706871032715,30.92706871032715
30.528778076171875,30.528778076171875
29.613666534423828,29.613666534423828
27.497255325317383,27.497255325317383
29.93549156188965,29.93549156188965
30.034467697143555,30.034467697143555
29.448360443115234,29.448360443115234
36.204063415527344,36.204063415527344
31.846805572509766,31.846805572509766
27.865371704101562,27.865371704101562
20.596271514892578,20.596271514892578
31.911449432373047,31.911449432373047
27.247323989868164,27.247323989868164
31.28060531616211,31.28060531616211
30.572158813476562,30.572158813476562
30.55072593688965,30.55072593688965
27.167320251464844,27.167320251464844
35.4296760559082,35.4296760559082
31.340167999267578,31.340167999267578
31.899141311645508,31.899141311645508
22.836179733276367,22.836179733276367
27.76707649230957,27.76707649230957
32.074249267578125,32.074249267578125
23.873626708984375,23.873626708984375
27.49065399169922,27.49065399169922
28.15194320678711,28.15194320678711
29.775178909301758,29.775178909301758
31.599260330200195,31.599260330200195
32.051753997802734,32.051753997802734
26.69690704345703,26.69690704345703
27.249095916748047,27.249095916748047
22.894800186157227,22.894800186157227
33.273956298828125,33.273956298828125
30.530580520629883,30.530580520629883
28.324111938476562,28.324111938476562
32.06086349487305,32.06086349487305
34.55326843261719,34.55326843261719
34.338966369628906,34.338966369628906
29.23297882080078,29.23297882080078
30.743045806884766,30.743045806884766
31.360671997070312,31.360671997070312
26.047433853149414,26.047433853149414
29.46539878845215,29.46539878845215
31.222929000854492,31.222929000854492
34.18790054321289,34.18790054321289
30.599319458007812,30.599319458007812
31.283510208129883,31.283510208129883
31.444196701049805,31.444196701049805
25.904800415039062,25.904800415039062
27.673133850097656,27.673133850097656
28.98379135131836,28.98379135131836
30.78412437438965,30.78412437438965
25.89167022705078,25.89167022705078
31.742355346679688,31.742355346679688
24.03750228881836,24.03750228881836
26.825597763061523,26.825597763061523
30.7532958984375,30.7532958984375
29.82229995727539,29.82229995727539
29.990867614746094,29.990867614746094
28.397409439086914,28.397409439086914
31.434234619140625,31.434234619140625
34.70591735839844,34.70591735839844
28.448657989501953,28.448657989501953
24.265607833862305,24.265607833862305
30.716991424560547,30.716991424560547
25.71551513671875,25.71551513671875
26.142257690429688,26.142257690429688
27.136863708496094,27.136863708496094
26.728900909423828,26.728900909423828
34.67472457885742,34.67472457885742
27.409976959228516,27.409976959228516
27.240205764770508,27.240205764770508
31.906564712524414,31.906564712524414
31.973724365234375,31.973724365234375
27.289735794067383,27.289735794067383
30.662586212158203,30.662586212158203
27.94599723815918,27.94599723815918
28.9019832611084,28.9019832611084
31.827503204345703,31.827503204345703
29.5657901763916,29.5657901763916
32.266197204589844,32.266197204589844
26.43672752380371,26.43672752380371
26.514766693115234,26.514766693115234
30.506916046142578,30.506916046142578
30.897003173828125,30.897003173828125
25.29588508605957,25.29588508605957
33.78440856933594,33.78440856933594
31.13813591003418,31.13813591003418
29.854339599609375,29.854339599609375
26.503925323486328,26.503925323486328
26.077529907226562,26.077529907226562
27.156627655029297,27.156627655029297
32.888824462890625,32.888824462890625
29.022586822509766,29.022586822509766
30.57131576538086,30.57131576538086
19.306243896484375,19.306243896484375
26.98839569091797,26.98839569091797
26.400131225585938,26.400131225585938
30.109882354736328,30.109882354736328
27.46512222290039,27.46512222290039
26.37607192993164,26.37607192993164
25.57221794128418,25.57221794128418
32.57807922363281,32.57807922363281
25.138378143310547,25.138378143310547
31.046537399291992,31.046537399291992
41.037662506103516,41.037662506103516
33.96443176269531,33.96443176269531
30.166610717773438,30.166610717773438
31.298431396484375,31.298431396484375
31.201183319091797,31.201183319091797
32.63545227050781,32.63545227050781
30.89252281188965,30.89252281188965
31.757755279541016,31.757755279541016
30.360729217529297,30.360729217529297
31.60520362854004,31.60520362854004
30.74915313720703,30.74915313720703
32.16924285888672,32.16924285888672
32.075279235839844,32.075279235839844
31.623193740844727,31.623193740844727
30.874393463134766,30.874393463134766
30.15822410583496,30.15822410583496
30.12596321105957,30.12596321105957
31.04693603515625,31.04693603515625
31.012813568115234,31.012813568115234
31.20532989501953,31.20532989501953
30.51824188232422,30.51824188232422
32.509857177734375,32.509857177734375
31.004730224609375,31.004730224609375
31.080093383789062,31.080093383789062
31.099613189697266,31.099613189697266
31.368505477905273,31.368505477905273
30.540983200073242,30.540983200073242
31.686193466186523,31.686193466186523
34.699798583984375,34.699798583984375
30.99030303955078,30.99030303955078
30.689922332763672,30.689922332763672
31.250532150268555,31.250532150268555
30.84170150756836,30.84170150756836
31.470657348632812,31.470657348632812
31.511581420898438,31.511581420898438
31.83672523498535,31.83672523498535
30.190670013427734,30.190670013427734
30.656965255737305,30.656965255737305
31.469858169555664,31.469858169555664
33.934059143066406,33.934059143066406
31.117258071899414,31.117258071899414
31.585554122924805,31.585554122924805
30.76036834716797,30.76036834716797
31.707965850830078,31.707965850830078
34.496124267578125,34.496124267578125
30.776512145996094,30.776512145996094
34.39688491821289,34.39688491821289
30.806718826293945,30.806718826293945
34.130462646484375,34.130462646484375
31.200389862060547,31.200389862060547
30.432476043701172,30.432476043701172
31.945152282714844,31.945152282714844
32.646026611328125,32.646026611328125
31.89507484436035,31.89507484436035
31.681350708007812,31.681350708007812
31.42403221130371,31.42403221130371
30.692703247070312,30.692703247070312
30.565853118896484,30.565853118896484
31.011859893798828,31.011859893798828
31.66058349609375,31.66058349609375
31.35775375366211,31.35775375366211
31.45775604248047,31.45775604248047
31.501501083374023,31.501501083374023
31.80091094970703,31.80091094970703
31.434097290039062,31.434097290039062
33.950286865234375,33.950286865234375
31.03377914428711,31.03377914428711
31.169065475463867,31.169065475463867
31.20836639404297,31.20836639404297
31.355628967285156,31.355628967285156
33.8522834777832,33.8522834777832
32.269004821777344,32.269004821777344
30.85015106201172,30.85015106201172
31.412975311279297,31.412975311279297
30.90317726135254,30.90317726135254
30.866870880126953,30.866870880126953
30.585735321044922,30.585735321044922
31.056434631347656,31.056434631347656
30.683589935302734,30.683589935302734
31.329120635986328,31.329120635986328
30.660301208496094,30.660301208496094
31.44951629638672,31.44951629638672
31.765666961669922,31.765666961669922
30.968395233154297,30.968395233154297
31.37569236755371,31.37569236755371
31.20101547241211,31.20101547241211
30.786540985107422,30.786540985107422
30.793033599853516,30.793033599853516
30.919666290283203,30.919666290283203
34.098106384277344,34.098106384277344
30.381105422973633,30.381105422973633
31.131664276123047,31.131664276123047
30.367643356323242,30.367643356323242
30.690744400024414,30.690744400024414
30.50638198852539,30.50638198852539
31.08154296875,31.08154296875
31.079753875732422,31.079753875732422
31.305103302001953,31.305103302001953
30.495037078857422,30.495037078857422
34.50189971923828,34.50189971923828
30.86549949645996,30.86549949645996
34.38433837890625,34.38433837890625
30.102985382080078,30.102985382080078
31.521446228027344,31.521446228027344
31.691102981567383,31.691102981567383
31.71756362915039,31.71756362915039
30.677499771118164,30.677499771118164
30.82916831970215,30.82916831970215
31.49228286743164,31.49228286743164
31.115201950073242,31.115201950073242
31.282989501953125,31.282989501953125
31.332935333251953,31.332935333251953
31.296592712402344,31.296592712402344
31.057872772216797,31.057872772216797
30.953874588012695,30.953874588012695
31.161762237548828,31.161762237548828
31.029281616210938,31.029281616210938
30.542617797851562,30.542617797851562
34.401737213134766,34.401737213134766
31.078567504882812,31.078567504882812
30.842044830322266,30.842044830322266
31.247631072998047,31.247631072998047
30.800518035888672,30.800518035888672
31.005401611328125,31.005401611328125
31.10512351989746,31.10512351989746
31.11833953857422,31.11833953857422
31.234323501586914,31.234323501586914
30.873302459716797,30.873302459716797
31.332672119140625,31.332672119140625
30.845430374145508,30.845430374145508
31.408185958862305,31.408185958862305
30.932308197021484,30.932308197021484
31.912769317626953,31.912769317626953
30.933609008789062,30.933609008789062
31.49158477783203,31.49158477783203
33.6666145324707,33.6666145324707
31.328035354614258,31.328035354614258
31.222110748291016,31.222110748291016
30.87618637084961,30.87618637084961
31.07762336730957,31.07762336730957
31.267051696777344,31.267051696777344
31.35832977294922,31.35832977294922
30.83439826965332,30.83439826965332
31.00383949279785,31.00383949279785
31.306434631347656,31.306434631347656
31.806941986083984,31.806941986083984
34.312076568603516,34.312076568603516
31.166770935058594,31.166770935058594
30.55923843383789,30.55923843383789
31.086894989013672,31.086894989013672
34.32799530029297,34.32799530029297
31.028844833374023,31.028844833374023
30.95284652709961,30.95284652709961
37.06036376953125,37.06036376953125
31.248849868774414,31.248849868774414
33.537071228027344,33.537071228027344
32.52040100097656,32.52040100097656
33.76240539550781,33.76240539550781
33.351139068603516,33.351139068603516
30.23297882080078,30.23297882080078
31.42473030090332,31.42473030090332
31.46699333190918,31.46699333190918
30.24588394165039,30.24588394165039
30.973896026611328,30.973896026611328
31.324588775634766,31.324588775634766
34.640384674072266,34.640384674072266
30.446914672851562,30.446914672851562
32.13085174560547,32.13085174560547
30.641277313232422,30.641277313232422
30.50131607055664,30.50131607055664
30.982168197631836,30.982168197631836
31.034334182739258,31.034334182739258
29.59970474243164,29.59970474243164
32.113826751708984,32.113826751708984
31.897621154785156,31.897621154785156
30.925186157226562,30.925186157226562
31.8223876953125,31.8223876953125
30.473037719726562,30.473037719726562
36.924373626708984,36.924373626708984
31.199234008789062,31.199234008789062
31.648372650146484,31.648372650146484
31.108814239501953,31.108814239501953
34.13044738769531,34.13044738769531
34.27216339111328,34.27216339111328
31.16983413696289,31.16983413696289
31.228519439697266,31.228519439697266
31.3055419921875,31.3055419921875
30.844858169555664,30.844858169555664
31.254314422607422,31.254314422607422
30.918819427490234,30.918819427490234
31.249156951904297,31.249156951904297
30.880935668945312,30.880935668945312
30.529199600219727,30.529199600219727
31.619850158691406,31.619850158691406
30.50706672668457,30.50706672668457
31.015703201293945,31.015703201293945
31.042667388916016,31.042667388916016
30.645130157470703,30.645130157470703
31.05033302307129,31.05033302307129
29.510391235351562,29.510391235351562
33.71772003173828,33.71772003173828
31.711105346679688,31.711105346679688
31.304901123046875,31.304901123046875
30.482440948486328,30.482440948486328
30.902591705322266,30.902591705322266
31.167278289794922,31.167278289794922
30.547679901123047,30.547679901123047
31.464279174804688,31.464279174804688
30.50533103942871,30.50533103942871
30.77123260498047,30.77123260498047
31.29366111755371,31.29366111755371
31.21985626220703,31.21985626220703
33.66872024536133,33.66872024536133
30.91929054260254,30.91929054260254
30.914339065551758,30.914339065551758
29.879459381103516,29.879459381103516
31.093372344970703,31.093372344970703
31.418781280517578,31.418781280517578
31.228965759277344,31.228965759277344
30.776742935180664,30.776742935180664
31.059335708618164,31.059335708618164
31.191726684570312,31.191726684570312
31.505401611328125,31.505401611328125
31.24868392944336,31.24868392944336
31.384206771850586,31.384206771850586
31.17181396484375,31.17181396484375
30.631351470947266,30.631351470947266
30.78052520751953,30.78052520751953
30.845672607421875,30.845672607421875
30.42243194580078,30.42243194580078
31.26822853088379,31.26822853088379
30.965930938720703,30.965930938720703
31.052217483520508,31.052217483520508
30.37534523010254,30.37534523010254
30.40241050720215,30.40241050720215
31.149988174438477,31.149988174438477
30.995113372802734,30.995113372802734
34.28694534301758,34.28694534301758
30.109477996826172,30.109477996826172
30.904823303222656,30.904823303222656
30.522321701049805,30.522321701049805
30.90265464782715,30.90265464782715
30.62580680847168,30.62580680847168
34.1164665222168,34.1164665222168
30.261272430419922,30.261272430419922
30.621326446533203,30.621326446533203
30.978809356689453,30.978809356689453
31.533308029174805,31.533308029174805
31.561874389648438,31.561874389648438
30.951662063598633,30.951662063598633
30.51434326171875,30.51434326171875
30.12530517578125,30.12530517578125
30.347503662109375,30.347503662109375
30.689504623413086,30.689504623413086
30.099323272705078,30.099323272705078
31.066896438598633,31.066896438598633
30.21872329711914,30.21872329711914
30.954540252685547,30.954540252685547
31.118255615234375,31.118255615234375
31.51483154296875,31.51483154296875
30.849454879760742,30.849454879760742
33.66012954711914,33.66012954711914
31.451702117919922,31.451702117919922
33.9925537109375,33.9925537109375
30.897319793701172,30.897319793701172
34.50596618652344,34.50596618652344
31.449289321899414,31.449289321899414
30.7827091217041,30.7827091217041
31.299413681030273,31.299413681030273
30.493816375732422,30.493816375732422
30.968326568603516,30.968326568603516
30.51349449157715,30.51349449157715
30.385364532470703,30.385364532470703
34.32920455932617,34.32920455932617
30.54014778137207,30.54014778137207
30.77607536315918,30.77607536315918
37.49989700317383,37.49989700317383
30.978723526000977,30.978723526000977
30.83683967590332,30.83683967590332
30.977752685546875,30.977752685546875
31.54416847229004,31.54416847229004
34.62022399902344,34.62022399902344
30.949935913085938,30.949935913085938
30.57917022705078,30.57917022705078
31.488563537597656,31.488563537597656
30.874338150024414,30.874338150024414
30.210975646972656,30.210975646972656
30.052291870117188,30.052291870117188
31.918718338012695,31.918718338012695
31.833127975463867,31.833127975463867
31.31850814819336,31.31850814819336
33.60955047607422,33.60955047607422
30.910812377929688,30.910812377929688
30.272838592529297,30.272838592529297
31.613069534301758,31.613069534301758
31.310895919799805,31.310895919799805
33.8802604675293,33.8802604675293
30.865036010742188,30.865036010742188
30.952045440673828,30.952045440673828
30.246479034423828,30.246479034423828
30.255996704101562,30.255996704101562
31.359233856201172,31.359233856201172
31.53374481201172,31.53374481201172
30.321441650390625,30.321441650390625
31.202341079711914,31.202341079711914
30.946840286254883,30.946840286254883
31.064453125,31.064453125
30.42591667175293,30.42591667175293
30.962322235107422,30.962322235107422
31.140724182128906,31.140724182128906
34.03950500488281,34.03950500488281
30.400283813476562,30.400283813476562
30.027618408203125,30.027618408203125
31.027843475341797,31.027843475341797
31.507553100585938,31.507553100585938
30.943115234375,30.943115234375
30.660409927368164,30.660409927368164
30.607669830322266,30.607669830322266
30.77971649169922,30.77971649169922
30.82666015625,30.82666015625
31.118257522583008,31.118257522583008
30.841228485107422,30.841228485107422
31.025463104248047,31.025463104248047
31.807947158813477,31.807947158813477
30.294960021972656,30.294960021972656
29.770156860351562,29.770156860351562
30.727371215820312,30.727371215820312
30.45130157470703,30.45130157470703
31.76166343688965,31.76166343688965
29.940357208251953,29.940357208251953
28.893983840942383,28.893983840942383
33.94797897338867,33.94797897338867
28.731159210205078,28.731159210205078
28.91091537475586,28.91091537475586
31.318574905395508,31.318574905395508
25.875131607055664,25.875131607055664
34.2642822265625,34.2642822265625
30.007762908935547,30.007762908935547
28.811851501464844,28.811851501464844
30.73111915588379,30.73111915588379
27.166200637817383,27.166200637817383
26.745887756347656,26.745887756347656
27.069625854492188,27.069625854492188
26.99785614013672,26.99785614013672
26.535717010498047,26.535717010498047
32.19286346435547,32.19286346435547
30.51688003540039,30.51688003540039
32.03657150268555,32.03657150268555
21.861469268798828,21.861469268798828
31.075084686279297,31.075084686279297
32.48296356201172,32.48296356201172
31.503402709960938,31.503402709960938
26.26038360595703,26.26038360595703
30.605897903442383,30.605897903442383
27.199600219726562,27.199600219726562
30.837730407714844,30.837730407714844
29.809650421142578,29.809650421142578
30.829036712646484,30.829036712646484
25.833993911743164,25.833993911743164
26.311023712158203,26.311023712158203
33.7817497253418,33.7817497253418
31.282442092895508,31.282442092895508
30.219877243041992,30.219877243041992
26.244422912597656,26.244422912597656
26.309797286987305,26.309797286987305
32.537689208984375,32.537689208984375
32.32202911376953,32.32202911376953
30.754539489746094,30.754539489746094
30.946060180664062,30.946060180664062
34.58134078979492,34.58134078979492
31.519756317138672,31.519756317138672
29.47768783569336,29.47768783569336
34.280269622802734,34.280269622802734
30.904069900512695,30.904069900512695
30.1231746673584,30.1231746673584
30.159690856933594,30.159690856933594
31.240623474121094,31.240623474121094
30.461715698242188,30.461715698242188
32.34382629394531,32.34382629394531
30.332977294921875,30.332977294921875
31.10511016845703,31.10511016845703
28.09132957458496,28.09132957458496
31.594078063964844,31.594078063964844
29.014633178710938,29.014633178710938
26.397985458374023,26.397985458374023
25.962507247924805,25.962507247924805
31.442983627319336,31.442983627319336
31.29413604736328,31.29413604736328
31.191146850585938,31.191146850585938
28.180091857910156,28.180091857910156
27.18594741821289,27.18594741821289
31.295167922973633,31.295167922973633
29.691164016723633,29.691164016723633
31.600749969482422,31.600749969482422
31.645227432250977,31.645227432250977
34.93962097167969,34.93962097167969
23.633337020874023,23.633337020874023
31.402156829833984,31.402156829833984
32.14871597290039,32.14871597290039
37.09523010253906,37.09523010253906
31.631637573242188,31.631637573242188
30.65052032470703,30.65052032470703
30.919851303100586,30.919851303100586
31.377609252929688,31.377609252929688
30.76839256286621,30.76839256286621
31.680599212646484,31.680599212646484
31.099388122558594,31.099388122558594
30.941680908203125,30.941680908203125
30.903427124023438,30.903427124023438
31.560359954833984,31.560359954833984
31.062049865722656,31.062049865722656
30.889606475830078,30.889606475830078
31.13240623474121,31.13240623474121
30.902692794799805,30.902692794799805
33.67748260498047,33.67748260498047
30.72762680053711,30.72762680053711
30.518573760986328,30.518573760986328
30.847518920898438,30.847518920898438
31.06892967224121,31.06892967224121
30.2998046875,30.2998046875
34.35954666137695,34.35954666137695
30.913516998291016,30.913516998291016
30.98571014404297,30.98571014404297
31.209251403808594,31.209251403808594
31.14366912841797,31.14366912841797
30.833221435546875,30.833221435546875
31.325197219848633,31.325197219848633
30.833314895629883,30.833314895629883
30.03289222717285,30.03289222717285
31.668132781982422,31.668132781982422
31.362224578857422,31.362224578857422
31.130552291870117,31.130552291870117
30.617206573486328,30.617206573486328
30.714473724365234,30.714473724365234
30.57619857788086,30.57619857788086
31.553524017333984,31.553524017333984
30.96684455871582,30.96684455871582
33.73399353027344,33.73399353027344
31.13732147216797,31.13732147216797
31.216764450073242,31.216764450073242
34.08909225463867,34.08909225463867
34.35963439941406,34.35963439941406
33.98828887939453,33.98828887939453
30.676420211791992,30.676420211791992
31.213985443115234,31.213985443115234
30.8797607421875,30.8797607421875
30.798736572265625,30.798736572265625
31.52440643310547,31.52440643310547
31.273120880126953,31.273120880126953
34.353981018066406,34.353981018066406
30.750041961669922,30.750041961669922
31.522781372070312,31.522781372070312
31.274147033691406,31.274147033691406
31.51771354675293,31.51771354675293
30.79811668395996,30.79811668395996
30.939590454101562,30.939590454101562
31.06349754333496,31.06349754333496
30.826282501220703,30.826282501220703
30.861202239990234,30.861202239990234
31.26258087158203,31.26258087158203
33.626529693603516,33.626529693603516
30.391300201416016,30.391300201416016
31.09771728515625,31.09771728515625
30.457656860351562,30.457656860351562
