metric_loss,classifier_loss,total_loss
33.267574310302734,1.1588057279586792,34.4263801574707
40.4754638671875,1.1484376192092896,41.6239013671875
44.381988525390625,1.153167486190796,45.53515625
46.59575653076172,1.1546406745910645,47.750396728515625
27.687726974487305,1.1398169994354248,28.827543258666992
37.168983459472656,1.1312620639801025,38.30024719238281
37.28436279296875,1.154874324798584,38.43923568725586
26.361724853515625,1.1244029998779297,27.486127853393555
29.912792205810547,1.1592320203781128,31.072023391723633
34.596527099609375,1.150219440460205,35.74674606323242
23.6237850189209,1.1450968980789185,24.768882751464844
29.176406860351562,1.1331498622894287,30.30955696105957
32.519561767578125,1.1544936895370483,33.67405700683594
32.12085723876953,1.1789425611495972,33.299800872802734
24.452651977539062,1.1253604888916016,25.578012466430664
31.615814208984375,1.1821240186691284,32.79793930053711
25.568702697753906,1.1507810354232788,26.719484329223633
23.366844177246094,1.1337388753890991,24.50058364868164
25.165699005126953,1.1582067012786865,26.32390594482422
28.954055786132812,1.1508513689041138,30.104907989501953
27.184600830078125,1.1434907913208008,28.32809066772461
25.581378936767578,1.157880425453186,26.739259719848633
28.329702377319336,1.1394293308258057,29.469131469726562
26.869850158691406,1.1308374404907227,28.000686645507812
25.91124725341797,1.1729567050933838,27.084203720092773
15.60953140258789,1.1191974878311157,16.728729248046875
28.516950607299805,1.1563999652862549,29.673351287841797
25.281002044677734,1.1449947357177734,26.425996780395508
21.981348037719727,1.149920105934143,23.131267547607422
26.612018585205078,1.1558887958526611,27.767908096313477
25.648391723632812,1.1363873481750488,26.784778594970703
27.466209411621094,1.1311532258987427,28.597362518310547
25.49085235595703,1.1497727632522583,26.640625
28.7187557220459,1.1724451780319214,29.89120101928711
15.24543285369873,1.1191868782043457,16.364620208740234
28.252880096435547,1.1469804048538208,29.399860382080078
23.249523162841797,1.1514524221420288,24.400976181030273
22.496095657348633,1.147322177886963,23.643417358398438
9.258609771728516,1.1299318075180054,10.388541221618652
20.920909881591797,1.1561473608016968,22.077056884765625
26.010107040405273,1.1495583057403564,27.159666061401367
19.31285858154297,1.1394635438919067,20.452322006225586
28.771133422851562,1.1518113613128662,29.922945022583008
20.71292495727539,1.1375446319580078,21.8504695892334
23.45915985107422,1.1575382947921753,24.616697311401367
19.07611846923828,1.1546986103057861,20.230817794799805
18.316478729248047,1.1471868753433228,19.463665008544922
27.245534896850586,1.1503186225891113,28.39585304260254
15.277891159057617,1.1177326440811157,16.3956241607666
8.14813232421875,1.1186625957489014,9.26679515838623
28.606834411621094,1.148531198501587,29.7553653717041
